WZ CODE;WZ;Jahr;Monat;Betriebe;Beschäftigte;Geleistete Arbeitsstunden;Bruttolohn- und -gehaltssumme;Umsatz;Inlandsumsatz;Auslandsumsatz;Auslandsumsatz mit der Eurozone;Auslandsumsatz mit dem sonstigen Ausland;Anteil_Auslandsumsatz
WZ08-05;Kohlenbergbau;2026,0;Juni;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-05;Kohlenbergbau;2026,0;Juli;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-05;Kohlenbergbau;2026,0;August;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-05;Kohlenbergbau;2026,0;September;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-05;Kohlenbergbau;2026,0;Oktober;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-05;Kohlenbergbau;2026,0;November;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-05;Kohlenbergbau;2026,0;Dezember;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Januar;16,0;3027,0;375000,0;24520000,0;284111000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Februar;16,0;3086,0;376000,0;17824000,0;256236000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;März;16,0;3030,0;393000,0;19978000,0;269580000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;April;16,0;3141,0;353000,0;20897000,0;227685000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Mai;16,0;3025,0;327000,0;24334000,0;210763000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Juni;16,0;3024,0;389000,0;19810000,0;202004000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Juli;16,0;3023,0;397000,0;17480000,0;188276000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;August;16,0;3030,0;332000,0;17512000,0;184742000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;September;16,0;3019,0;388000,0;17815000,0;156310000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Oktober;16,0;2996,0;375000,0;26302000,0;195437000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;November;16,0;2977,0;385000,0;22244000,0;165186000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2015,0;Dezember;16,0;2963,0;321000,0;18055000,0;174749000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Januar;16,0;2940,0;356000,0;17613000,0;169589000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Februar;16,0;2930,0;379000,0;17189000,0;160164000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;März;16,0;2926,0;352000,0;24159000,0;155873000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;April;16,0;2883,0;370000,0;20179000,0;136685000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Mai;16,0;2858,0;331000,0;23339000,0;123952000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Juni;16,0;2837,0;365000,0;18716000,0;119557000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Juli;16,0;2804,0;321000,0;16886000,0;123096000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;August;16,0;2835,0;358000,0;16559000,0;119544000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;September;16,0;2811,0;360000,0;17474000,0;122517000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Oktober;16,0;2795,0;323000,0;25672000,0;146293000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;November;16,0;2770,0;376000,0;20827000,0;170927000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2016,0;Dezember;16,0;2729,0;298000,0;16223000,0;204767000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Januar;17,0;3381,0;446000,0;20638000,0;178314000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Februar;17,0;3381,0;423000,0;20850000,0;165815000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;März;17,0;3370,0;481000,0;26279000,0;173851000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;April;17,0;3346,0;367000,0;24393000,0;140901000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Mai;17,0;3337,0;424000,0;26855000,0;127066000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Juni;17,0;3258,0;409000,0;20405000,0;116397000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Juli;17,0;3298,0;375000,0;20521000,0;129795000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;August;17,0;3242,0;423000,0;19721000,0;128262000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;September;17,0;3228,0;408000,0;19893000,0;137743000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Oktober;17,0;3211,0;366000,0;28318000,0;136691000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;November;17,0;3191,0;444000,0;25837000,0;136162000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2017,0;Dezember;17,0;3173,0;329000,0;20698000,0;160423000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Januar;16,0;3213,0;406000,0;20793000,0;179886000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Februar;16,0;3196,0;402000,0;19968000,0;157436000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;März;16,0;3183,0;425000,0;28669000,0;166084000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;April;16,0;3169,0;416000,0;24660000,0;128580000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Mai;16,0;3171,0;424000,0;30243000,0;131045000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Juni;16,0;3180,0;427000,0;20417000,0;127703000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Juli;16,0;3170,0;406000,0;20030000,0;123993000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;August;16,0;3187,0;454000,0;20854000,0;120368000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;September;16,0;3181,0;400000,0;20146000,0;131941000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Oktober;16,0;3167,0;441000,0;27798000,0;158721000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;November;16,0;3159,0;459000,0;25694000,0;149406000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2018,0;Dezember;16,0;3137,0;339000,0;20784000,0;163159000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Januar;16,0;3124,0;438000,0;20447000,0;158912000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Februar;16,0;3082,0;409000,0;19999000,0;138980000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;März;16,0;3088,0;427000,0;28742000,0;144893000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;April;16,0;3078,0;404000,0;25101000,0;130214000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Mai;16,0;3062,0;418000,0;31773000,0;109580000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Juni;16,0;3057,0;377000,0;21618000,0;100147000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Juli;16,0;3025,0;407000,0;20231000,0;107883000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;August;16,0;3025,0;394000,0;20804000,0;99446000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;September;16,0;3022,0;393000,0;23080000,0;111029000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Oktober;16,0;2985,0;396000,0;30877000,0;119233000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;November;16,0;2950,0;409000,0;26115000,0;134954000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2019,0;Dezember;16,0;2903,0;336000,0;23493000,0;151992000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Januar;16,0;2867,0;404000,0;23280000,0;138209000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Februar;16,0;2837,0;378000,0;20754000,0;124332000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;März;16,0;2802,0;403000,0;34327000,0;113511000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;April;16,0;2706,0;361000,0;23893000,0;71080000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Mai;16,0;2689,0;343000,0;27645000,0;73560000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Juni;16,0;2681,0;364000,0;27637000,0;73575000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Juli;16,0;2623,0;360000,0;20632000,0;82672000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;August;16,0;2539,0;321000,0;19313000,0;83956000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;September;16,0;2531,0;358000,0;21975000,0;79682000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Oktober;16,0;2492,0;344000,0;25422000,0;86952000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;November;16,0;2464,0;349000,0;22717000,0;102117000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2020,0;Dezember;16,0;2457,0;299000,0;20026000,0;119478000,0;0,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Januar;16,0;2051,0;275000,0;15139000,0;84746000,0;84746000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Februar;16,0;2029,0;276000,0;14464000,0;82372000,0;82372000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;März;16,0;2021,0;303000,0;26381000,0;83656000,0;83656000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;April;16,0;1910,0;253000,0;16411000,0;76639000,0;76639000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Mai;16,0;1820,0;236000,0;21263000,0;73843000,0;73843000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Juni;16,0;1858,0;266000,0;17457000,0;76989000,0;76989000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Juli;16,0;1830,0;258000,0;13619000,0;84214000,0;84214000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;August;16,0;1780,0;234000,0;12533000,0;81391000,0;81391000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;September;15,0;1770,0;258000,0;12456000,0;77441000,0;77441000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Oktober;15,0;1765,0;243000,0;12899000,0;120195000,0;120195000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;November;15,0;1751,0;266000,0;18700000,0;102455000,0;102455000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2021,0;Dezember;15,0;1745,0;223000,0;14358000,0;111245000,0;111245000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Januar;14,0;1721,0;259000,0;13466000,0;117513000,0;117513000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Februar;14,0;1728,0;256000,0;13992000,0;114083000,0;114083000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;März;14,0;1726,0;290000,0;17639000,0;130893000,0;130893000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;April;14,0;1721,0;237000,0;14807000,0;113074000,0;113074000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Mai;14,0;1726,0;262000,0;24283000,0;112355000,0;112355000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Juni;14,0;1731,0;257000,0;14160000,0;105642000,0;105642000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Juli;14,0;1727,0;248000,0;13290000,0;105879000,0;105879000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;August;14,0;1736,0;261000,0;12612000,0;117347000,0;117347000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;September;14,0;1746,0;266000,0;13590000,0;129637000,0;129637000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Oktober;14,0;1747,0;242000,0;13301000,0;114156000,0;114156000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;November;14,0;1758,0;277000,0;22239000,0;117248000,0;117248000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2022,0;Dezember;14,0;1750,0;243000,0;14320000,0;129870000,0;129870000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Januar;12,0;1223,0;184000,0;8628000,0;140839000,0;140839000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Februar;12,0;1234,0;172000,0;8661000,0;121180000,0;121180000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;März;12,0;1238,0;194000,0;10187000,0;127469000,0;127469000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;April;12,0;1238,0;162000,0;10769000,0;96362000,0;96362000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Mai;12,0;1236,0;178000,0;15537000,0;138917000,0;138917000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Juni;12,0;1234,0;186000,0;9750000,0;123098000,0;123098000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Juli;12,0;1236,0;168000,0;8531000,0;124173000,0;124173000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;August;12,0;1240,0;184000,0;8740000,0;140805000,0;140805000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;September;12,0;1255,0;178000,0;8693000,0;141765000,0;141765000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Oktober;12,0;1250,0;170000,0;9424000,0;119507000,0;119507000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;November;12,0;1246,0;189000,0;15538000,0;122571000,0;122571000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2023,0;Dezember;12,0;1247,0;164000,0;9196000,0;142599000,0;142599000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Januar;12,0;1245,0;190000,0;8971000,0;106011000,0;106011000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Februar;12,0;1252,0;180000,0;10920000,0;97176000,0;97176000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;März;12,0;1253,0;172000,0;10203000,0;118972000,0;118972000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;April;12,0;1262,0;188000,0;11307000,0;87225000,0;87225000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Mai;12,0;1259,0;182000,0;14431000,0;92768000,0;92768000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Juni;12,0;1262,0;174000,0;10533000,0;92494000,0;92494000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Juli;12,0;1262,0;181000,0;9271000,0;96372000,0;96372000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;August;12,0;1285,0;190000,0;9245000,0;94475000,0;94475000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;September;12,0;1298,0;184000,0;9382000,0;89260000,0;89260000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Oktober;12,0;1297,0;186000,0;10262000,0;94247000,0;94247000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;November;12,0;1300,0;187000,0;16693000,0;97047000,0;97047000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Dezember;12,0;1297,0;170000,0;9703000,0;116006000,0;116006000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Januar;12,0;1301,0;197000,0;9474000,0;116717000,0;116717000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Februar;12,0;1294,0;178000,0;9500000,0;99514000,0;99514000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;März;12,0;1295,0;188000,0;11263000,0;92380000,0;92380000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;April;12,0;1290,0;182000,0;11749000,0;89895000,0;89895000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Mai;12,0;1294,0;184000,0;16174000,0;84011000,0;84011000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Juni;12,0;1334,0;186000,0;11725000,0;89686000,0;89686000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Juli;12,0;1331,0;195000,0;10240000,0;86303000,0;86303000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;August;12,0;1337,0;187000,0;10042000,0;76410000,0;76410000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;September;12,0;1334,0;199000,0;10089000,0;81049000,0;81049000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Oktober;12,0;1335,0;202000,0;11046000,0;86818000,0;86818000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;November;12,0;1334,0;191000,0;18052000,0;85531000,0;85531000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Dezember;12,0;1332,0;197000,0;10274000,0;108903000,0;108903000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Januar;12,0;1327,0;197000,0;10485000,0;97340000,0;97340000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Februar;12,0;1321,0;187000,0;10045000,0;86221000,0;86221000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;März;12,0;1323,0;215000,0;11580000,0;131889000,0;131889000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;April;12,0;1323,0;206000,0;21178000,0;117835000,0;117835000,0;0,0;0,0;0,0;0,0
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Mai;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Juni;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Juli;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;August;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;September;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Oktober;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;November;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Dezember;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Januar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Februar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;März;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;April;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Mai;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Juni;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Juli;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;August;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;September;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Oktober;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;November;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2015,0;Dezember;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Januar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Februar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;März;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;April;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Mai;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Juni;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Juli;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;August;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;September;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Oktober;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;November;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2016,0;Dezember;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2017,0;Januar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2017,0;Februar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2017,0;März;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2017,0;April;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2017,0;Mai;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
