Jahr;Import/Export;Maßeinheit;WZ;Kennzahl;Polymerart/Packmittel;Warenverzeichnis;Warennummer;Monat;relative Veränderung zum Vorjahr/Vorjahresmonat/Vorjahresquartal;Jahr-Monat
2022,0;Ausfuhr;Tsd. US $;2221;907035,0;Verpackungen aus Ethylencopolymere/Sonstige;WA39201040 Tafeln, Folien u.a., Polymere d.Ethylens,<=0,125mm+WA39201081 Synthetischer Papierhalbstoff aus Polyethylen+WA39201089 Tafeln, Folien u.a., Polymere d.Ethylens, <0,125mm;39201040+39201081+39201089;TOTAL;-0,2928441165704261;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;792844,0;Verpackungen aus Ethylencopolymere/Sonstige;WA39201040 Tafeln, Folien u.a., Polymere d.Ethylens,<=0,125mm+WA39201081 Synthetischer Papierhalbstoff aus Polyethylen+WA39201089 Tafeln, Folien u.a., Polymere d.Ethylens, <0,125mm;39201040+39201081+39201089;TOTAL;-12,589481111533734;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;775511,0;Verpackungen aus Ethylencopolymere/Sonstige;WA39201040 Tafeln, Folien u.a., Polymere d.Ethylens,<=0,125mm+WA39201081 Synthetischer Papierhalbstoff aus Polyethylen+WA39201089 Tafeln, Folien u.a., Polymere d.Ethylens, <0,125mm;39201040+39201081+39201089;TOTAL;-2,186180383530682;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;795778,0;Verpackungen aus Ethylencopolymere/Sonstige;WA39201040 Tafeln, Folien u.a., Polymere d.Ethylens,<=0,125mm+WA39201081 Synthetischer Papierhalbstoff aus Polyethylen+WA39201089 Tafeln, Folien u.a., Polymere d.Ethylens, <0,125mm;39201040+39201081+39201089;TOTAL;2,61337363364285;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;441656,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;465759,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;5,457414820584346;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;479927,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;3,041916527646272;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;525248,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;9,443311170240474;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;496467,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;-5,479506823443402;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;456456,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;-8,059145925106804;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;564410,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;23,650472334682863;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;576540,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;2,149146896759448;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;456054,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;-20,898116349255904;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;469501,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;2,948554337863498;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;538423,0;Verpackungen aus HDPE;WA39201028 Tafeln, Platten u.a., aus Polyethylen, >= 0,94;39201028;TOTAL;14,67984093750599;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;991276,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;997691,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;0,6471456990787631;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;1023334,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;2,5702346718573184;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;1032344,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;0,880455452472018;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;932541,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;-9,6676107964012;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;926628,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;-0,6340739978188626;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;1169202,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;26,178142685090457;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;1140096,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;-2,4893901994693817;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;964080,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;-15,438699898955877;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;954994,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;-0,942452908472326;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;918976,0;Verpackungen aus LDPE;WA39201023 Polyethylenfolien, < 0,94, Halbleiterfertigung+WA39201024 Stretchfolien aus Polyethylens, < 0,94, <= 0,125mm+WA39201025 Folien u.a.aus Polymeren des Ethylens,<0,94,a.n.g.;39201023+39201024+39201025;TOTAL;-3,7715420201592886;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;85673,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;84828,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;-0,9863084052151786;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;100304,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;18,243976045645304;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;104883,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;4,565122029031744;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;93647,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;-10,712889600793265;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;92610,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;-1,1073499418027273;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;118650,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;28,117913832199548;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;124074,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;4,571428571428571;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;103977,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;-16,197591759756275;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;101472,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;-2,409186647046943;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;104458,0;Verpackungen aus PA;WA39209200 Tafeln, Platten u.a., aus Polyamiden;39209200;TOTAL;2,9426836959949543;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;131707,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;120346,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;-8,625965210656988;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;129058,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;7,239127183288185;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;146446,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;13,473012134079251;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;132701,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;-9,38571213962826;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;122957,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;-7,342823339688473;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;151893,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;23,533430386232585;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;137479,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;-9,48957489811907;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;137421,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;-0,0421882614799351;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;140730,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;2,407928919160827;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;146535,0;Verpackungen aus PC;WA39206100 Tafeln, Platten u.a., aus Polycarbonaten;39206100;TOTAL;4,124920059688765;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;494890,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;494195,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;-0,1404352482369819;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;577363,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;16,828984510162993;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;694888,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;20,355478269303717;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;696725,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;0,2643591485246543;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;710975,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;2,0452832896767017;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;869412,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;22,28446851155104;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;876091,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;0,7682203604275073;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;702271,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;-19,840404706816987;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;700416,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;-0,2641430444942195;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;655231,0;Verpackungen aus PET + Polyester;WA39206212 Folien aus Polyethylenterephthalat+WA39206219 Tafeln u.a., aus Polyethylen-Terephthalat+WA39206900 Tafeln u.a., aus anderen Polyestern;39206212+39206219+39206900;TOTAL;-6,451166164108186;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;1013834,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;1019975,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;0,6057204631132908;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;1154703,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;13,208951199784307;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;1191058,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;3,1484286435559623;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;1100567,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;-7,597530934681602;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;1063386,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;-3,378349523472901;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;1371052,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;28,93267355409983;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;1321601,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;-3,606792448426464;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;1139820,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;-13,754605209893151;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;1209249,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;6,091224930252145;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;1192605,0;Verpackungen aus PP;WA39202021 Folien u.a., Polymere d.Propylens,<=0,1mm, biaxial+WA39202029 Folien u.a., Polymere des Propylens, <=0,10mm+WA39202080 Folien u.a. aus Polymeren des Propylens, >0,10mm;39202021+39202029+39202080;TOTAL;-1,3763914628004654;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;341787,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;374976,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;9,710433691158528;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;422469,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;12,665610599078342;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;415323,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-1,6914850557082295;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;368416,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-11,29410121760654;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;348518,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-5,400959784591332;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;444398,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;27,51077419243769;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;408024,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-8,185005333057305;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;368931,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-9,581054055643785;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;341257,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-7,501131647923325;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;321380,0;Verpackungen aus PS;WA39203000 Tafeln, Platten u.a., aus Polymeren des Styrols;39203000;TOTAL;-5,824642424917291;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2221;3116,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2221;3101,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;-0,4813863928112966;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2221;3381,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;9,029345372460496;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2221;3081,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;-8,873114463176575;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2221;3578,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;16,131126257708537;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2221;4036,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;12,800447177193965;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2221;3347,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;-17,07135777998018;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2221;3709,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;10,815655811174183;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2221;3722,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;0,350498786734969;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2221;4220,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;13,379903277807632;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2221;4252,0;Verpackungen aus Regen. Cellulose;WA39207100 Folien, Platten u.a. aus regenerierter Cellulose;39207100;TOTAL;0,7582938388625593;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2222;927019,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2222;914224,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;-1,380230610160094;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2222;987400,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;8,004165281156478;2017-TOTAL
2018,0;Ausfuhr;Tsd. US $;2222;1108306,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;12,244885558031193;2018-TOTAL
2019,0;Ausfuhr;Tsd. US $;2222;1058894,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;-4,458335513838236;2019-TOTAL
2020,0;Ausfuhr;Tsd. US $;2222;1060744,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;0,1747105942615597;2020-TOTAL
2021,0;Ausfuhr;Tsd. US $;2222;1245132,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;17,382893516248973;2021-TOTAL
2022,0;Ausfuhr;Tsd. US $;2222;1217050,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;-2,2553432085915386;2022-TOTAL
2023,0;Ausfuhr;Tsd. US $;2222;1226648,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;0,7886282404174028;2023-TOTAL
2024,0;Ausfuhr;Tsd. US $;2222;1255808,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;2,3772100879796;2024-TOTAL
2025,0;Ausfuhr;Tsd. US $;2222;1319981,0;Verschlüsse;WA39235010 Verschluß- oder Flaschenkapseln aus Kunststoffen+WA39235090 Stöpsel, Deckel und Verschlüsse aus Kunststoffen;39235010+39235090;TOTAL;5,110096447864642;2025-TOTAL
2015,0;Ausfuhr;Tsd. US $;2222;532483,0;andere Transportverpackungen;WA39239000 Transport- oder Verpackungsmittel, a.n.g.;39239000;TOTAL;;2015-TOTAL
2016,0;Ausfuhr;Tsd. US $;2222;558100,0;andere Transportverpackungen;WA39239000 Transport- oder Verpackungsmittel, a.n.g.;39239000;TOTAL;4,810857811423087;2016-TOTAL
2017,0;Ausfuhr;Tsd. US $;2222;644100,0;andere Transportverpackungen;WA39239000 Transport- oder Verpackungsmittel, a.n.g.;39239000;TOTAL;15,409424834259095;2017-TOTAL
